Frame,Object_ID,Class_ID,Class_Name,Confidence_Score,X_Center,Y_Center
631,29,2,car,0.73,177.86699,173.42691
631,206,2,car,0.62,411.88248,138.95105
631,211,2,car,0.64,508.7685,121.49846
631,328,2,car,0.69,922.7307,587.87225
631,333,2,car,0.77,1149.1019,307.3355
631,230,2,car,0.53,601.76776,114.84
631,359,2,car,0.64,956.0326,343.05188
631,361,2,car,0.55,885.2779,264.3067
631,351,2,car,0.69,1235.81,201.4364
631,232,2,car,0.42,993.3224,105.49228
631,376,2,car,0.56,1019.8797,187.12515
631,343,6,train,0.61,1433.5758,149.06668
632,29,2,car,0.75,177.49873,173.87024
632,206,2,car,0.52,412.31323,140.49399
632,211,2,car,0.58,509.7782,122.72444
632,328,2,car,0.68,919.72723,602.203
632,333,2,car,0.68,1150.6218,313.24683
632,230,2,car,0.44,601.23315,116.309494
632,359,2,car,0.6,953.7274,347.01428
632,361,2,car,0.67,882.9636,268.96576
632,351,2,car,0.73,1236.4113,205.20349
632,232,2,car,0.33,994.347,106.47934
632,376,2,car,0.62,1019.86194,190.3176
632,343,6,train,0.45,1435.0063,151.84213
632,398,2,car,0.27,1037.4797,122.064384
633,29,2,car,0.77,178.07999,174.23468
633,206,2,car,0.52,412.92828,140.98146
633,211,2,car,0.62,510.55182,123.26703
633,328,2,car,0.76,916.2041,618.6614
633,333,2,car,0.65,1152.6536,318.6526
633,230,2,car,0.51,601.6847,117.92471
633,359,2,car,0.57,952.82104,353.45178
633,361,2,car,0.78,882.6299,272.49408
633,351,2,car,0.84,1237.9985,207.46045
633,232,2,car,0.46,994.67017,108.152954
633,376,2,car,0.59,1018.8362,192.40004
633,343,6,train,0.48,1439.1224,153.1347
633,398,2,car,0.34,1038.1365,122.426575
634,29,2,car,0.75,176.77248,173.33322
634,206,2,car,0.49,412.34796,140.80763
634,211,2,car,0.6,510.11115,123.05828
634,328,2,car,0.72,911.2551,633.3152
634,333,2,car,0.71,1153.691,323.87616
634,230,2,car,0.48,600.5828,117.93362
634,359,2,car,0.73,950.7544,358.76053
634,361,2,car,0.78,878.61316,275.3269
634,351,2,car,0.79,1239.82,208.39075
634,232,2,car,0.45,994.2693,108.39917
634,376,2,car,0.67,1019.6261,193.80676
634,343,6,train,0.42,1439.2643,154.27643
634,398,2,car,0.35,1037.4127,122.99989
635,29,2,car,0.75,176.61832,173.2035
635,206,2,car,0.5,412.50153,140.93398
635,211,2,car,0.6,510.28683,123.10626
635,328,2,car,0.69,907.6575,648.90674
635,333,2,car,0.61,1155.4397,328.30017
635,230,2,car,0.48,600.49365,117.93854
635,359,2,car,0.65,947.2195,361.47815
635,361,2,car,0.74,874.1191,278.33237
635,351,2,car,0.68,1242.4857,210.64386
635,232,2,car,0.45,994.27734,108.51444
635,376,2,car,0.7,1019.1634,194.32773
635,343,6,train,0.51,1441.4409,154.25032
635,398,2,car,0.33,1037.3188,122.89563
635,406,2,car,0.44,1105.3593,132.79442
636,29,2,car,0.78,177.95229,173.01929
636,206,2,car,0.5,412.9933,140.27472
636,211,2,car,0.63,510.68674,122.744446
636,328,2,car,0.8,902.73486,664.6017
636,333,2,car,0.64,1156.6742,333.4457
636,230,2,car,0.47,602.41187,118.72919
636,359,2,car,0.63,945.80786,367.31616
636,361,2,car,0.71,872.093,280.9157
636,351,2,car,0.68,1244.291,211.84299
636,232,2,car,0.44,995.1964,108.253494
636,376,2,car,0.66,1020.0803,195.82983
636,343,6,train,0.41,1442.8491,155.231
636,398,2,car,0.28,1038.102,123.513504
636,406,2,car,0.38,1105.9224,133.00548
636,407,2,car,0.32,1034.291,138.42667
637,29,2,car,0.78,178.05841,173.10533
637,206,2,car,0.52,412.63672,140.14029
637,211,2,car,0.64,510.58856,122.71596
637,328,2,car,0.77,897.74554,683.36255
637,333,2,car,0.72,1157.6514,338.72464
637,230,2,car,0.48,602.0442,118.89024
637,359,2,car,0.58,943.0559,374.472
637,361,2,car,0.75,869.21155,285.48755
637,351,2,car,0.6,1246.9294,213.6152
637,232,2,car,0.43,995.85126,108.23063
637,376,2,car,0.65,1018.8961,195.69403
637,343,6,train,0.55,1444.0607,155.34433
637,398,2,car,0.28,1038.8757,123.096146
637,406,2,car,0.29,1106.3501,134.06868
637,407,2,car,0.33,1035.2931,140.38568
638,29,2,car,0.77,177.80614,172.7085
638,206,2,car,0.58,412.1339,139.77917
638,211,2,car,0.61,510.18262,122.216995
638,328,2,car,0.76,892.9127,702.6112
638,333,2,car,0.8,1160.096,344.3957
638,230,2,car,0.45,601.87744,118.04264
638,359,2,car,0.72,941.907,379.37872
638,361,2,car,0.75,865.7615,288.8974
638,351,2,car,0.78,1248.9274,215.62772
638,232,2,car,0.35,996.0124,107.79031
638,376,2,car,0.59,1018.98016,198.54921
638,343,6,train,0.42,1447.2559,156.42416
638,398,2,car,0.29,1039.1686,122.5251
638,406,2,car,0.35,1107.5538,133.85806
638,407,2,car,0.31,1036.0735,139.38678
639,29,2,car,0.76,177.59386,172.99423
639,206,2,car,0.52,412.1931,140.12976
639,211,2,car,0.6,510.21985,122.355225
639,328,2,car,0.83,889.1683,722.8117
639,333,2,car,0.8,1163.3406,348.52194
639,230,2,car,0.45,601.99023,117.86246
639,359,2,car,0.75,939.9162,385.17218
639,361,2,car,0.65,862.84265,293.05734
639,351,2,car,0.8,1251.2697,217.90752
639,232,2,car,0.36,995.99493,107.77687
639,376,2,car,0.71,1018.52563,200.48091
639,343,6,train,0.54,1447.9127,158.12007
639,406,2,car,0.35,1108.1526,135.51059
639,407,2,car,0.28,1036.2938,138.9231
640,29,2,car,0.76,177.59845,173.0626
640,206,2,car,0.54,412.1951,140.2299
640,211,2,car,0.6,510.33624,122.37584
640,328,2,car,0.81,881.9212,744.93414
640,333,2,car,0.86,1166.2832,354.65393
640,230,2,car,0.46,602.6184,118.186554
640,359,2,car,0.7,938.7136,389.4011
640,361,2,car,0.74,859.38525,295.78
640,351,2,car,0.7,1253.8992,219.73451
640,232,2,car,0.35,996.4728,107.89246
640,376,2,car,0.59,1017.6448,201.96007
640,343,6,train,0.6,1448.1709,157.92159
640,406,2,car,0.4,1109.7351,136.7996
640,407,2,car,0.29,1035.9504,137.64816
641,29,2,car,0.78,178.31377,173.1742
641,206,2,car,0.54,413.25397,140.1293
641,211,2,car,0.63,510.94855,122.84715
641,328,2,car,0.86,875.58215,768.4988
641,333,2,car,0.77,1167.0559,358.9812
641,230,2,car,0.46,603.5127,118.9727
641,359,2,car,0.51,937.19946,397.4106
641,361,2,car,0.7,855.4828,299.68143
641,351,2,car,0.75,1254.8386,222.92584
641,232,2,car,0.45,997.27155,108.708855
641,376,2,car,0.66,1016.49475,204.55745
641,343,6,train,0.48,1454.021,159.9676
641,406,2,car,0.53,1110.4097,137.56804
641,407,2,car,0.36,1035.5854,138.38574
641,398,2,car,0.27,1038.8389,124.68589
642,29,2,car,0.77,178.01688,173.41934
642,206,2,car,0.53,413.29947,140.40933
642,211,2,car,0.62,510.8478,123.11688
642,328,2,car,0.88,870.3688,792.86816
642,333,2,car,0.75,1167.9607,362.9782
642,230,2,car,0.46,603.3805,119.31285
642,359,2,car,0.54,934.6708,402.69128
642,361,2,car,0.71,851.5148,302.06683
642,351,2,car,0.77,1257.2601,225.17677
642,232,2,car,0.44,997.3449,109.05343
642,376,2,car,0.56,1014.6632,203.44995
642,343,6,train,0.5,1454.178,158.1478
642,406,2,car,0.31,1110.5175,139.39923
642,407,2,car,0.32,1035.1709,140.49007
643,29,2,car,0.76,177.87347,172.58293
643,206,2,car,0.58,412.64935,139.29633
643,211,2,car,0.63,510.32776,122.34734
643,328,2,car,0.86,863.4892,818.7467
643,333,2,car,0.63,1169.0708,369.9121
643,230,2,car,0.47,602.5525,117.332344
643,359,2,car,0.59,931.7285,406.16138
643,361,2,car,0.68,846.03235,305.05933
643,351,2,car,0.79,1259.4991,226.32074
643,232,2,car,0.32,997.1011,107.72728
643,376,2,car,0.61,1014.211,204.03418
643,343,6,train,0.43,1464.3008,159.1655
643,406,2,car,0.46,1111.0657,140.05403
643,407,2,car,0.3,1035.0409,140.18893
644,29,2,car,0.78,178.80164,172.00482
644,206,2,car,0.61,412.7209,138.17516
644,211,2,car,0.59,510.26752,121.68483
644,328,2,car,0.83,855.49805,846.9065
644,333,2,car,0.49,1170.5554,376.2716
644,230,2,car,0.51,603.00476,115.90234
644,359,2,car,0.7,929.77966,412.3763
644,361,2,car,0.75,841.7648,309.08514
644,351,2,car,0.86,1261.2098,228.34332
644,232,2,car,0.33,996.6289,106.49315
644,376,2,car,0.63,1014.8155,204.87883
644,343,6,train,0.27,1460.8594,160.14902
644,406,2,car,0.46,1111.7269,140.95404
644,407,2,car,0.32,1033.8507,141.5825
645,29,2,car,0.77,179.26219,173.04248
645,206,2,car,0.54,413.406,139.0794
645,211,2,car,0.61,510.73627,122.48111
645,328,2,car,0.87,848.8584,875.3756
645,333,2,car,0.71,1172.7932,383.87454
645,230,2,car,0.44,603.18933,117.081085
645,359,2,car,0.55,924.6432,421.28986
645,361,2,car,0.72,837.6373,312.63846
645,351,2,car,0.79,1262.5658,231.24089
645,232,2,car,0.28,996.7162,107.16294
645,376,2,car,0.57,1014.49036,207.71933
645,343,6,train,0.45,1460.1156,161.05487
645,406,2,car,0.4,1111.5089,141.76978
646,29,2,car,0.79,179.89523,171.87679
646,206,2,car,0.6,412.9772,137.93356
646,211,2,car,0.56,510.61334,122.2433
646,328,2,car,0.81,840.52167,900.7735
646,333,2,car,0.73,1174.9111,390.8948
646,230,2,car,0.48,603.3087,115.87004
646,359,2,car,0.66,923.38135,426.9463
646,361,2,car,0.75,834.04553,316.1119
646,351,2,car,0.77,1265.2622,231.99783
646,232,2,car,0.3,996.8508,106.279465
646,376,2,car,0.65,1013.8894,208.94598
646,343,6,train,0.31,1466.6697,162.63113
646,406,2,car,0.46,1111.6561,141.14096
646,407,2,car,0.31,1034.6631,142.81294
647,29,2,car,0.82,179.26938,170.01251
647,206,2,car,0.56,412.2038,137.28082
647,211,2,car,0.56,510.31024,121.223404
647,328,2,car,0.68,832.29456,917.73206
647,333,2,car,0.61,1177.5103,398.2126
647,230,2,car,0.55,603.3399,115.63278
647,359,2,car,0.53,921.00854,433.3241
647,361,2,car,0.78,829.9522,320.07635
647,351,2,car,0.64,1269.1731,235.05429
647,232,2,car,0.32,995.9188,106.92259
647,376,2,car,0.61,1015.14636,212.46857
647,406,2,car,0.46,1112.1782,141.31805
647,409,7,truck,0.51,921.583,431.3683
648,29,2,car,0.83,179.2034,169.57703
648,206,2,car,0.59,412.0966,137.28775
648,211,2,car,0.56,510.34625,121.13052
648,328,2,car,0.6,824.5591,930.35547
648,333,2,car,0.69,1181.315,403.4311
648,230,2,car,0.55,603.43933,115.8378
648,359,2,car,0.57,918.80347,438.87338
648,361,2,car,0.8,826.4254,324.00366
648,351,2,car,0.76,1272.1611,238.21838
648,232,2,car,0.35,995.3882,107.357285
648,376,2,car,0.56,1015.0293,213.98212
648,406,2,car,0.34,1112.7207,143.53554
648,409,7,truck,0.52,919.5342,438.10742
648,343,6,train,0.39,1484.0829,164.9306
648,407,2,car,0.29,1034.6567,140.59528
649,29,2,car,0.78,178.72339,169.19728
649,206,2,car,0.52,412.3227,135.84296
649,211,2,car,0.59,510.24005,119.81245
649,328,2,car,0.69,817.02466,943.7544
649,333,2,car,0.72,1183.7217,411.6528
649,230,2,car,0.5,602.86005,115.08573
649,359,2,car,0.61,916.833,444.5026
649,361,2,car,0.73,822.07556,326.66104
649,351,2,car,0.77,1274.3752,240.32007
649,232,2,car,0.37,996.7127,105.42645
649,376,2,car,0.54,1015.39417,214.99081
649,406,2,car,0.46,1113.2004,143.11009
649,343,6,train,0.4,1481.0349,164.00317
649,407,2,car,0.33,1033.8677,141.17941
650,29,2,car,0.8,179.66551,169.23935
650,206,2,car,0.56,413.13684,135.28645
650,211,2,car,0.61,510.35413,119.46143
650,328,2,car,0.69,806.8825,956.612
650,333,2,car,0.74,1184.3615,419.4303
650,230,2,car,0.48,602.8999,113.94738
650,359,2,car,0.55,912.8518,452.91858
650,361,2,car,0.69,816.6158,331.10703
650,351,2,car,0.75,1276.6844,242.42372
650,232,2,car,0.4,997.68115,104.15045
650,376,2,car,0.46,1012.2595,214.54886
650,406,2,car,0.56,1113.5084,142.10715
650,343,6,train,0.31,1483.4265,163.72552
650,407,2,car,0.26,1033.918,141.7135
651,29,2,car,0.81,179.87546,169.21014
651,206,2,car,0.63,413.05872,134.81369
651,211,2,car,0.6,510.15558,118.82338
651,328,2,car,0.6,803.464,972.59674
651,333,2,car,0.71,1185.6697,426.4948
651,230,2,car,0.49,603.0823,113.130905
651,359,2,car,0.5,908.2174,460.27884
651,361,2,car,0.69,812.1349,335.61856
651,351,2,car,0.78,1278.6366,245.00787
651,232,2,car,0.42,998.1056,103.2053
651,376,2,car,0.66,1011.9411,216.55115
651,406,2,car,0.61,1113.3625,142.92712
651,407,2,car,0.38,1034.2013,142.95232
652,29,2,car,0.81,178.78667,167.0154
652,206,2,car,0.65,412.55746,133.82881
652,211,2,car,0.5,510.40204,116.45621
652,328,2,car,0.47,802.3583,989.50574
652,333,2,car,0.74,1188.3218,435.63684
652,230,2,car,0.53,603.87354,111.923355
652,359,2,car,0.39,904.9775,465.90237
652,361,2,car,0.75,807.6303,338.51788
652,351,2,car,0.74,1280.1753,246.54709
652,232,2,car,0.44,997.03345,102.23023
652,376,2,car,0.77,1012.1079,217.45818
652,406,2,car,0.61,1113.7001,142.0397
652,407,2,car,0.36,1033.5586,140.44136
652,343,6,train,0.42,1474.8573,160.51169
653,29,2,car,0.76,179.20027,168.74301
653,206,2,car,0.63,412.78888,134.28578
653,211,2,car,0.51,510.24084,116.1772
653,333,2,car,0.7,1192.8033,445.27667
653,230,2,car,0.52,604.1399,111.99071
653,359,2,car,0.56,902.4448,473.84467
653,361,2,car,0.75,802.3447,342.97302
653,351,2,car,0.8,1283.6338,249.86465
653,232,2,car,0.46,996.7704,102.499756
653,376,2,car,0.58,1012.44446,219.72343
653,406,2,car,0.58,1113.3416,144.48355
653,407,2,car,0.31,1033.4916,141.66177
653,343,6,train,0.52,1472.5283,157.61842
654,29,2,car,0.82,178.95258,166.9898
654,206,2,car,0.62,412.59418,133.74173
654,211,2,car,0.49,510.75327,115.86265
654,333,2,car,0.68,1195.3093,453.37238
654,230,2,car,0.52,603.95496,111.57241
654,359,2,car,0.56,898.8801,482.0943
654,361,2,car,0.73,796.7654,347.00397
654,351,2,car,0.77,1287.3967,253.50189
654,232,2,car,0.45,996.49994,102.585556
654,376,2,car,0.62,1011.66113,221.21057
654,406,2,car,0.61,1113.1201,145.71902
654,407,2,car,0.4,1033.4214,142.49481
654,343,6,train,0.39,1480.172,160.6891
655,29,2,car,0.8,177.8669,166.3748
655,206,2,car,0.61,411.7566,132.43494
655,211,2,car,0.49,510.15387,114.26235
655,333,2,car,0.69,1198.4087,460.06372
655,230,2,car,0.49,603.57117,110.47917
655,359,2,car,0.52,894.8558,490.1656
655,361,2,car,0.65,790.1304,351.01938
655,351,2,car,0.75,1290.9775,254.34335
655,232,2,car,0.51,997.87256,99.945435
655,376,2,car,0.74,1011.7366,220.9303
655,406,2,car,0.63,1114.1667,144.53928
655,407,2,car,0.43,1031.0759,142.6646
655,343,6,train,0.49,1476.0732,158.69788
656,29,2,car,0.79,177.50626,167.23749
656,206,2,car,0.55,411.43976,131.7401
656,211,2,car,0.51,509.6823,113.41471
656,333,2,car,0.72,1202.323,469.70117
656,230,2,car,0.49,603.04346,110.648346
656,359,2,car,0.57,891.3829,499.51285
656,361,2,car,0.58,784.7591,354.964
656,351,2,car,0.74,1294.448,255.70859
656,232,2,car,0.46,998.26306,99.411026
656,376,2,car,0.7,1010.4094,222.11679
656,406,2,car,0.61,1114.0742,142.55429
656,407,2,car,0.47,1030.6962,140.96457
656,343,6,train,0.52,1474.5126,155.77618
657,29,2,car,0.79,177.26193,164.04205
657,206,2,car,0.56,411.2067,129.96365
657,211,2,car,0.51,510.27527,113.10077
657,333,2,car,0.75,1205.1299,479.04834
657,230,2,car,0.32,601.265,109.83731
657,359,2,car,0.62,887.58307,507.98163
657,361,2,car,0.71,778.85144,358.65118
657,351,2,car,0.65,1297.9683,258.49484
657,232,2,car,0.45,999.1609,97.656876
657,376,2,car,0.59,1009.5348,222.97926
657,406,2,car,0.68,1114.1077,142.32089
657,407,2,car,0.31,1031.0919,141.42368
657,343,6,train,0.3,1474.9883,154.9678
658,29,2,car,0.73,176.95781,162.86505
658,206,2,car,0.55,411.50696,128.64577
658,211,2,car,0.54,510.25116,113.05606
658,333,2,car,0.65,1209.3307,489.26602
658,230,2,car,0.35,601.9912,107.31949
658,359,2,car,0.55,884.47034,517.16095
658,361,2,car,0.61,774.0958,363.21655
658,351,2,car,0.68,1301.0076,260.96695
658,232,2,car,0.44,998.0436,96.71823
658,376,2,car,0.55,1008.78516,224.8341
658,406,2,car,0.71,1114.6193,142.50024
658,343,6,train,0.42,1479.1575,156.17496
659,29,2,car,0.77,176.95767,163.13583
659,206,2,car,0.58,411.3484,129.19812
659,211,2,car,0.53,510.3962,113.36163
659,333,2,car,0.75,1212.773,499.62677
659,230,2,car,0.3,601.9591,107.22724
659,359,2,car,0.49,881.3572,528.6579
659,361,2,car,0.56,768.5586,366.41888
659,351,2,car,0.67,1304.9841,265.1096
659,232,2,car,0.46,997.9447,96.64605
659,376,2,car,0.54,1008.308,226.7283
659,406,2,car,0.7,1114.9004,143.5628
659,343,6,train,0.43,1484.532,159.05476
659,407,2,car,0.34,1031.6084,142.95197
660,29,2,car,0.75,176.58987,162.39456
660,206,2,car,0.63,411.80496,128.51585
660,211,2,car,0.5,510.26923,113.13252
660,333,2,car,0.75,1216.9607,513.50964
660,230,2,car,0.39,602.66626,106.267685
660,359,2,car,0.49,876.30945,536.8655
660,361,2,car,0.56,761.7931,372.4087
660,351,2,car,0.69,1308.0588,268.7568
660,232,2,car,0.5,997.6659,96.74123
660,376,2,car,0.6,1007.06726,228.62506
660,406,2,car,0.68,1116.6091,145.31454
660,343,6,train,0.38,1493.3334,156.48668
660,407,2,car,0.38,1031.5486,144.05186
661,29,2,car,0.76,175.52191,160.93678
661,206,2,car,0.62,411.2569,127.78287
661,211,2,car,0.57,510.1004,111.544235
661,333,2,car,0.78,1220.6583,526.3775
661,230,2,car,0.33,602.5461,106.478645
661,359,2,car,0.61,870.8512,547.28796
661,361,2,car,0.69,755.6776,378.75787
661,351,2,car,0.74,1311.8862,271.01047
661,232,2,car,0.36,998.16626,95.64451
661,376,2,car,0.53,1006.02844,230.61835
661,406,2,car,0.63,1117.3942,144.56015
661,343,6,train,0.27,1494.79,160.10696
661,407,2,car,0.45,1029.8933,141.7639
662,29,2,car,0.72,176.6133,159.67177
662,206,2,car,0.66,411.72595,126.49899
662,211,2,car,0.5,509.79388,110.115616
662,333,2,car,0.65,1225.9263,539.5298
662,230,2,car,0.4,602.61865,104.88336
662,359,2,car,0.47,866.3343,559.27985
662,361,2,car,0.56,749.1082,383.65155
662,351,2,car,0.79,1315.5159,272.90414
662,232,2,car,0.42,997.06824,94.81172
662,376,2,car,0.53,1006.02374,232.26265
662,406,2,car,0.65,1117.7484,144.10101
662,343,6,train,0.38,1491.0542,157.29951
662,407,2,car,0.38,1028.9469,142.5032
663,29,2,car,0.76,176.3032,160.79898
663,206,2,car,0.63,411.85132,127.56322
663,211,2,car,0.58,510.357,110.96901
663,333,2,car,0.81,1230.2241,553.87054
663,230,2,car,0.34,603.38074,106.626015
663,359,2,car,0.51,860.88696,573.4442
663,361,2,car,0.6,743.1423,390.0868
663,351,2,car,0.74,1319.1493,276.38464
663,232,2,car,0.37,997.6244,95.51778
663,376,2,car,0.61,1006.08093,234.64304
663,406,2,car,0.73,1117.7947,146.51819
663,407,2,car,0.45,1029.3385,144.08968
664,29,2,car,0.72,177.51112,159.56177
664,206,2,car,0.68,412.2965,125.99077
664,211,2,car,0.49,510.05862,110.179504
664,333,2,car,0.67,1234.6901,569.0128
664,230,2,car,0.41,603.0526,105.03535
664,359,2,car,0.39,855.68726,586.34625
664,361,2,car,0.47,731.83093,397.47894
664,351,2,car,0.73,1321.986,281.05316
664,232,2,car,0.37,997.0607,95.40495
664,376,2,car,0.46,1004.6197,238.1361
664,406,2,car,0.71,1118.4135,146.06926
664,407,2,car,0.34,1028.726,144.04013
665,29,2,car,0.73,177.6923,159.12068
665,206,2,car,0.69,411.86108,125.26239
665,211,2,car,0.44,509.80872,109.309944
665,333,2,car,0.77,1241.2461,585.192
665,230,2,car,0.44,602.9169,104.01579
665,359,2,car,0.58,850.64417,600.8783
665,361,2,car,0.63,725.6522,404.20996
665,351,2,car,0.69,1326.7578,284.02106
665,232,2,car,0.41,996.59216,96.21576
665,376,2,car,0.68,1003.3901,238.70361
665,406,2,car,0.74,1118.7805,146.25479
665,407,2,car,0.38,1027.9294,144.5055
665,343,6,train,0.61,1497.0508,158.58583
666,29,2,car,0.74,178.00258,158.68237
666,206,2,car,0.66,412.13892,124.60509
666,211,2,car,0.5,509.65967,108.82539
666,333,2,car,0.77,1247.1128,603.5226
666,230,2,car,0.42,602.88916,103.42087
666,359,2,car,0.57,844.4956,613.2239
666,361,2,car,0.66,717.8607,409.85202
666,351,2,car,0.74,1331.1548,287.31168
666,232,2,car,0.33,997.1802,95.811676
666,376,2,car,0.66,1002.9025,240.40298
666,406,2,car,0.76,1119.7786,145.52434
666,407,2,car,0.42,1027.3877,144.64825
666,343,6,train,0.55,1501.1831,157.33102
667,29,2,car,0.78,178.92722,157.85382
667,206,2,car,0.65,411.8899,124.34201
667,211,2,car,0.53,509.70166,108.45255
667,333,2,car,0.8,1253.6814,622.245
667,230,2,car,0.4,602.8065,103.19664
667,359,2,car,0.65,837.9752,628.36505
667,361,2,car,0.65,710.70013,416.54303
667,351,2,car,0.7,1337.2778,291.87177
667,232,2,car,0.41,997.34204,93.11719
667,376,2,car,0.72,1003.0399,242.75293
667,406,2,car,0.78,1120.685,145.53107
667,407,2,car,0.55,1026.4227,145.0828
667,343,6,train,0.45,1503.5823,157.32874
668,29,2,car,0.75,179.59885,158.5536
668,206,2,car,0.71,412.15924,124.305756
668,211,2,car,0.5,509.8764,109.37271
668,333,2,car,0.77,1260.4432,641.7036
668,230,2,car,0.35,602.7849,103.42259
668,359,2,car,0.6,833.2975,646.30194
668,361,2,car,0.63,703.9955,424.97723
668,351,2,car,0.73,1339.3564,297.3275
668,232,2,car,0.32,996.56464,93.39138
668,376,2,car,0.72,1001.6179,245.0771
668,406,2,car,0.77,1120.9235,147.23152
668,407,2,car,0.56,1025.2118,147.36533
668,343,6,train,0.46,1506.9248,156.58731
669,29,2,car,0.71,179.56268,158.70953
669,206,2,car,0.72,412.02612,124.26891
669,211,2,car,0.5,509.85983,109.48695
669,333,2,car,0.76,1267.3594,661.28577
669,230,2,car,0.33,602.6815,103.03537
669,359,2,car,0.75,825.66125,663.2873
669,361,7,truck,0.45,696.4752,430.8258
669,351,2,car,0.73,1342.8799,300.668
669,232,2,car,0.32,996.3972,92.73126
669,376,2,car,0.67,1002.7396,247.04558
669,406,2,car,0.79,1121.3375,147.50049
669,407,2,car,0.53,1023.93787,148.16112
669,343,6,train,0.52,1512.8684,156.66391
670,29,2,car,0.69,179.90126,158.46187
670,206,2,car,0.71,411.85284,124.24924
670,211,2,car,0.51,509.89493,108.74902
670,333,2,car,0.83,1275.7142,682.5211
670,230,2,car,0.34,602.5116,102.55702
670,359,2,car,0.73,818.4668,682.16516
670,361,7,truck,0.52,687.9751,438.88086
670,351,2,car,0.75,1347.9873,303.44318
670,232,2,car,0.32,995.69904,90.4835
670,376,2,car,0.74,1002.09784,249.14659
670,406,2,car,0.76,1122.7393,148.65741
670,407,2,car,0.54,1023.61005,148.23553
670,343,6,train,0.44,1520.6753,156.3642
670,443,2,car,0.44,688.74066,437.73627
671,29,2,car,0.73,179.5785,158.10184
671,206,2,car,0.7,411.24255,124.515686
671,211,2,car,0.57,509.47565,108.17445
671,333,2,car,0.83,1284.312,707.49396
671,230,2,car,0.4,602.714,102.33011
671,359,2,car,0.7,812.22046,702.4761
671,361,2,car,0.61,679.4746,445.90845
671,351,2,car,0.72,1354.3849,308.08936
671,232,2,car,0.36,996.03894,89.17659
671,376,2,car,0.63,999.7919,251.34926
